primary_failure_type,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
oversegmentation,v2_small50_error_1_minus,16,0.4914757192466942,0.08683180694384561,0.48548259184185816,,,,,,,,,,,,,36.47973422482882,39.19174333402678,21.88959988039799,,,,,,
oversegmentation,v2_small100_error_1_minus,16,0.48819667693968305,0.08727837733579427,0.4808177678274411,,,,,,,,,,,,,36.47973422482882,39.19174333402678,21.88959988039799,,,,,,
severe_miss_or_undersegmentation,v1_raw,34,0.3151011006728522,0.1240857390402171,0.3089185649618257,0.19318386007871352,0.08656387883084012,0.1826879824437765,0.2139384910766643,0.0894998674221766,0.21512511405961632,0.6908836659781089,0.2584849818967332,0.8133959799929352,50.367497824537466,47.119013598097304,30.17437744140625,16.876996713747776,19.62738156441101,8.463440221068286,3.824140236646018,2.586192223257799,2.9169938580892696,0.6053138174587614,0.1455630728553695,0.5560109813091691
severe_miss_or_undersegmentation,v1_lcc,34,0.02681476931378979,0.12401228054723903,0.0,0.019270851872534567,0.09342508467715675,0.0,0.02186072988304051,0.09772012666096756,0.0,0.03574200236298255,0.17306547913884993,0.0,32.94110764116101,36.239020008040995,18.324789455964492,16.876996713747776,19.62738156441101,8.463440221068286,2.3737904701180335,1.872202916814175,1.778199710220186,,,
severe_miss_or_undersegmentation,v2_raw,34,0.31162991159767994,0.12994310309320192,0.3032542627112615,0.19140586703733686,0.09174651523551854,0.1787269942112003,0.21111706388297727,0.0959434409140298,0.20819352985812445,0.6894029702586948,0.2571073351952814,0.8042052199029548,51.86395469521562,48.61325766360208,35.90545805906004,16.876996713747776,19.62738156441101,8.463440221068286,3.902070490947413,2.5998198182123833,2.9201425174499684,0.6197682341800218,0.14525084884155318,0.5587607074882932
severe_miss_or_undersegmentation,v2_lcc,34,0.006313087129827865,0.03681130736199327,0.0,0.0035360401695588707,0.020618480126938395,0.0,0.00604595473988228,0.0352536712466655,0.0,0.006604916494152259,0.03851295034687209,0.0,34.766124894021296,38.36837103487451,21.330996277231307,16.876996713747776,19.62738156441101,8.463440221068286,2.478363852558147,1.8923105433650558,1.8277313893976292,,,
severe_miss_or_undersegmentation,v1_small50,34,0.31976327418732975,0.12842952734356433,0.31970042314238195,0.19693832869915748,0.08965779203747068,0.1903063067113239,0.218804952659106,0.09306960799747871,0.22530530164078275,0.6859321942480543,0.2647179259070867,0.811493091015018,48.83351778423754,46.49265304872698,29.718365478515626,16.876996713747776,19.62738156441101,8.463440221068286,3.6884530561219457,2.48846914470083,2.7782136108254343,,,
severe_miss_or_undersegmentation,v1_small100,34,0.32117747346753966,0.1294626082064111,0.32340536218478294,0.1980544567235307,0.090393970949054,0.19294948435303938,0.22028610379449745,0.09413203206535826,0.22826430980776297,0.685046372764854,0.2654856515012443,0.8108859153020466,48.47666416789916,46.36285565057949,29.632696533203124,16.876996713747776,19.62738156441101,8.463440221068286,3.6589998989979726,2.469793885335389,2.757061014311234,,,
severe_miss_or_undersegmentation,v2_small50,34,0.31610137685326695,0.13421414603450502,0.30709959777024354,0.19503069870408976,0.09483735002210684,0.18140714606097463,0.21582050570405256,0.09971111248922492,0.2167263344008149,0.6843965806254738,0.26326138367978147,0.7980156088761452,50.31041007170451,47.9347542183022,34.97265908730042,16.876996713747776,19.62738156441101,8.463440221068286,3.7673672731085066,2.5029677392080774,2.857369205778348,,,
severe_miss_or_undersegmentation,v2_small100,34,0.3177997079785794,0.13581393408027992,0.3091209119546281,0.19642933066795903,0.0962028418054893,0.182820093546021,0.2176253339643957,0.10157398481254057,0.21898055365329575,0.6835791769604562,0.26396637107294146,0.7941783112459285,49.9416264890322,47.79102704124007,34.780125513791425,16.876996713747776,19.62738156441101,8.463440221068286,3.7368635934574845,2.4854489195907945,2.848705351156218,,,
severe_miss_or_undersegmentation,kin_v1_raw,34,0.3151011006728522,0.1240857390402171,0.3089185649618257,,,,0.2139384910766643,0.0894998674221766,0.21512511405961632,0.6908836659781089,0.2584849818967332,0.8133959799929352,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_v1_lcc,34,0.02681476931378979,0.12401228054723903,0.0,,,,0.02186072988304051,0.09772012666096756,0.0,0.03574200236298255,0.17306547913884993,0.0,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_v2_raw,34,0.31162991159767994,0.12994310309320192,0.3032542627112615,,,,0.21111706388297727,0.0959434409140298,0.20819352985812445,0.6894029702586948,0.2571073351952814,0.8042052199029548,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_v2_lcc,34,0.006313087129827865,0.03681130736199327,0.0,,,,0.00604595473988228,0.0352536712466655,0.0,0.006604916494152259,0.03851295034687209,0.0,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_v2_kinetic_cc,34,0.23413005408042742,0.35003307942227263,0.0,,,,0.27865731727364546,0.3898409285819465,0.0,0.22457285164419277,0.35235521057453173,0.0,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_delta_v2_lcc_minus_raw,34,-0.30531682446785213,0.14019308718576873,-0.3032542627112615,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,kin_delta_kineticcc_minus_lcc,34,0.22781696695059955,0.35626391441708993,0.0,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v1_raw_error_1_minus,34,0.6848988993271476,0.1240857390402171,0.6910814350381743,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v1_lcc_error_1_minus,34,0.9731852306862102,0.12401228054723903,1.0,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v1_small50_error_1_minus,34,0.6802367258126703,0.12842952734356433,0.680299576857618,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v1_small100_error_1_minus,34,0.6788225265324603,0.1294626082064111,0.676594637815217,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v2_raw_error_1_minus,34,0.6883700884023201,0.12994310309320195,0.6967457372887385,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v2_lcc_error_1_minus,34,0.9936869128701721,0.03681130736199327,1.0,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v2_small50_error_1_minus,34,0.6838986231467331,0.13421414603450502,0.6929004022297565,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
severe_miss_or_undersegmentation,v2_small100_error_1_minus,34,0.6822002920214205,0.13581393408027992,0.6908790880453719,,,,,,,,,,,,,16.876996713747776,19.62738156441101,8.463440221068286,,,,,,
small_lesion_failure,v1_raw,49,0.2752235862203415,0.18942234591724502,0.256081261694734,0.17418927982079824,0.1367248913637909,0.1468424279583078,0.1968017207281125,0.16630921370502424,0.1476799753352859,0.7238290964938633,0.26325668188730883,0.8089674771076729,19.17327054231943,33.3370459158391,8.357080078125,2.115738185865115,1.067917436438886,2.13105115422299,11.008219990044836,22.360489023525865,5.100957592339261,0.6007627610021462,0.17768740880297848,0.5891805743078657
small_lesion_failure,v1_lcc,49,0.19326601023871404,0.28568060714554794,0.0,0.13956321689305826,0.21084063438211056,0.0,0.17538730717838105,0.27094777763808875,0.0,0.2678147476813627,0.3717509166337024,0.0,10.568330911347136,17.267688281578838,4.721149296464131,2.115738185865115,1.067917436438886,2.13105115422299,5.9358071339463425,11.341220197943414,2.3564447159438,,,
small_lesion_failure,v2_raw,49,0.2840892716465988,0.19688950653775752,0.2272485364555614,0.18175041421328042,0.144882685325338,0.128189732812969,0.20554671761302634,0.173873751520583,0.1334302077100607,0.7137201924841368,0.2615579900492034,0.8034835289663006,16.506436771844832,24.227611655545054,7.358397998905275,2.115738185865115,1.067917436438886,2.13105115422299,9.153222652894137,15.692834680612323,4.663885088919289,0.5956693636400334,0.17813015220073924,0.5589319958695973
small_lesion_failure,v2_lcc,49,0.18946579923720663,0.2926094681920221,0.0,0.13894882783898163,0.21700566551301065,0.0,0.17620354292663432,0.27810450753450333,0.0,0.22345544390049973,0.3557172269990099,0.0,9.099401246999681,12.570470564595292,4.769783020019531,2.115738185865115,1.067917436438886,2.13105115422299,4.951518810718169,7.822577288226637,2.1263858093126387,,,
small_lesion_failure,v1_small50,49,0.2871571804287667,0.19569240200744167,0.2570087189805499,0.18355091438685034,0.14297480266289667,0.1474526704632907,0.2106805609954416,0.1787407608785868,0.148297213622291,0.7217698511933452,0.263966625227237,0.8089674771076729,18.307466631330566,32.64345033759661,7.745103626095129,2.115738185865115,1.067917436438886,2.13105115422299,10.483084793081257,21.890426429624526,4.858823529411765,,,
small_lesion_failure,v1_small100,49,0.29083462289870143,0.19799718501376315,0.2585346107138038,0.18658925914427107,0.14572970825267836,0.1484580815124748,0.2150742595907726,0.1833400063384925,0.1493142144638404,0.7213605064701595,0.2637629056080063,0.8089674771076729,18.056581054437853,32.43076155820881,7.695915565585831,2.115738185865115,1.067917436438886,2.13105115422299,10.32427461141426,21.7366176451986,4.741176470588236,,,
small_lesion_failure,v2_small50,49,0.29637228529103893,0.2027340527172204,0.2338496026085184,0.19148169158535838,0.15120486403860184,0.1324063924306236,0.21993894030901429,0.18612752122741957,0.1384811742182514,0.7117344816588258,0.26195329934204414,0.8034835289663006,15.69901449363878,23.50913921154149,6.827464071020038,2.115738185865115,1.067917436438886,2.13105115422299,8.662303090274772,15.213250935173692,4.4268125854993166,,,
small_lesion_failure,v2_small100,49,0.3006583883318388,0.20518522087633564,0.2390064828555807,0.19503627650784652,0.15411593685889793,0.1357225228421893,0.22496601736196203,0.1907873340253655,0.1414295024983706,0.7112876120754202,0.2617162069734994,0.8034835289663006,15.450596372738378,23.333212911190017,6.729087950001442,2.115738185865115,1.067917436438886,2.13105115422299,8.51542408898075,15.099444198328664,4.253214774281806,,,
small_lesion_failure,kin_v1_raw,49,0.2752235862203415,0.18942234591724502,0.256081261694734,,,,0.1968017207281125,0.16630921370502424,0.1476799753352859,0.7238290964938633,0.26325668188730883,0.8089674771076729,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_v1_lcc,49,0.19326601023871404,0.28568060714554794,0.0,,,,0.17538730717838105,0.27094777763808875,0.0,0.2678147476813627,0.3717509166337024,0.0,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_v2_raw,49,0.2840892716465988,0.19688950653775752,0.2272485364555614,,,,0.20554671761302634,0.173873751520583,0.1334302077100607,0.7137201924841368,0.2615579900492034,0.8034835289663006,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_v2_lcc,49,0.18946579923720663,0.2926094681920221,0.0,,,,0.17620354292663432,0.27810450753450333,0.0,0.22345544390049973,0.3557172269990099,0.0,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_v2_kinetic_cc,49,0.165109002713935,0.2845176386525365,0.0,,,,0.14455064177654076,0.25495713034679235,0.0,0.21199117266999787,0.36580396189161457,0.0,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_delta_v2_lcc_minus_raw,49,-0.09462347240939223,0.17478581667363902,-0.098148668064937,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,kin_delta_kineticcc_minus_lcc,49,-0.024356796523271603,0.3168508984090902,0.0,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v1_raw_error_1_minus,49,0.7247764137796584,0.18942234591724502,0.7439187383052659,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v1_lcc_error_1_minus,49,0.806733989761286,0.28568060714554794,1.0,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v1_small50_error_1_minus,49,0.7128428195712332,0.1956924020074417,0.7429912810194501,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v1_small100_error_1_minus,49,0.7091653771012986,0.19799718501376318,0.7414653892861962,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v2_raw_error_1_minus,49,0.715910728353401,0.19688950653775752,0.7727514635444386,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v2_lcc_error_1_minus,49,0.8105342007627934,0.2926094681920221,1.0,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v2_small50_error_1_minus,49,0.703627714708961,0.20273405271722036,0.7661503973914816,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
small_lesion_failure,v2_small100_error_1_minus,49,0.6993416116681611,0.20518522087633567,0.7609935171444193,,,,,,,,,,,,,2.115738185865115,1.067917436438886,2.13105115422299,,,,,,
undersegmentation,v1_raw,12,0.548478817516445,0.10243345561457587,0.5177525009619548,0.3846496879467116,0.10522122455084795,0.3493514446675583,0.6765071440627112,0.1290495943694336,0.6496793812867567,0.4643395153723622,0.09330878971082238,0.44154335566425557,54.887846525003816,82.25822369471828,18.75234440119934,82.64480612276397,133.84804388483408,25.10053555181887,0.6920248916142949,0.10154036309517175,0.6700873481201519,0.8499475026841722,0.09771727842325958,0.856800224032557
undersegmentation,v1_lcc,12,0.5503301329709881,0.07650937018332013,0.563073133974356,0.3831175539650397,0.07231726698435696,0.39188718089886776,0.7557657996158585,0.13449863059052322,0.7518188651735286,0.43429334139995257,0.05444474095554321,0.4377625257759684,48.429046929911955,76.84101496980122,15.877243450733955,82.64480612276397,133.84804388483408,25.10053555181887,0.5825444059236913,0.06648669078472405,0.5697386901506352,,,
undersegmentation,v2_raw,12,0.5538266752277444,0.10187250193669767,0.5287760881767658,0.3896946066108054,0.10465173872927365,0.35941505791880984,0.6906501199371432,0.11796680581861822,0.6497136331636644,0.464059716089863,0.09448330253069077,0.44161729540765576,53.526312882370576,81.65299636461286,17.754278365459044,82.64480612276397,133.84804388483408,25.10053555181887,0.671853812733839,0.07063825229951615,0.6700620291005044,0.8599239302327,0.0936671126411463,0.8588634021846739
undersegmentation,v2_lcc,12,0.5510436994645639,0.07572111248662017,0.5671370061154652,0.38371661236987636,0.07134474101685502,0.39582836317428693,0.7621434998718275,0.13131952620761536,0.7621966956036459,0.4328736867529403,0.05519621584627283,0.4374490310330341,48.21280282437402,76.91567133523816,15.112025009731772,82.64480612276397,133.84804388483408,25.10053555181887,0.5742624216201014,0.05900391427789881,0.5618048616563744,,,
undersegmentation,v1_small50,12,0.5485818948505143,0.09995696564521367,0.5221434982594082,0.384359245728368,0.10162139237718014,0.35335976756722215,0.6936692560555264,0.13116496856197793,0.6753504275732397,0.45712189040721585,0.09004245551108943,0.4377625257759684,52.88072758290401,79.80092876814868,18.239633652461333,82.64480612276397,133.84804388483408,25.10053555181887,0.6656513557863949,0.1053989136425327,0.6306879505815486,,,
undersegmentation,v1_small100,12,0.5480614178767129,0.09659183256453731,0.5246942312507685,0.3833758516538557,0.09711936501771627,0.3556846583882462,0.6976076752479988,0.13095803864233596,0.6791722381730996,0.4547098496781719,0.08582468814146842,0.4377625257759684,52.56062632898867,79.55572640112594,18.16365382539306,82.64480612276397,133.84804388483408,25.10053555181887,0.6591218827271109,0.10507334617456614,0.6230455099242425,,,
undersegmentation,v2_small50,12,0.5538854824630904,0.09926923610408345,0.532182226351662,0.3893461249757721,0.10090918593821512,0.36256784595188996,0.7088288390317299,0.11867718590758551,0.6753766292712042,0.4564528231740346,0.09087237896646835,0.4374490310330341,51.48102872360928,79.15916983003338,17.181036739139444,82.64480612276397,133.84804388483408,25.10053555181887,0.6444806145077848,0.07224217483589113,0.630662631561901,,,
undersegmentation,v2_small100,12,0.5530856993588175,0.0959001410052519,0.5347138026486358,0.38809315458183713,0.09641278575036025,0.36492560370907173,0.7123205309794255,0.11859456438716676,0.6791987028004938,0.4538820485068813,0.08639801271695266,0.4374490310330341,51.160310486689035,78.90988495566494,17.044526164902106,82.64480612276397,133.84804388483408,25.10053555181887,0.6383832562245648,0.07098323627476649,0.6230201909045949,,,
undersegmentation,kin_v1_raw,12,0.548478817516445,0.10243345561457587,0.5177525009619548,,,,0.6765071440627112,0.1290495943694336,0.6496793812867567,0.4643395153723622,0.09330878971082238,0.44154335566425557,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_v1_lcc,12,0.5503301329709881,0.07650937018332013,0.563073133974356,,,,0.7557657996158585,0.13449863059052322,0.7518188651735286,0.43429334139995257,0.05444474095554321,0.4377625257759684,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_v2_raw,12,0.5538266752277444,0.10187250193669767,0.5287760881767658,,,,0.6906501199371432,0.11796680581861822,0.6497136331636644,0.464059716089863,0.09448330253069077,0.44161729540765576,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_v2_lcc,12,0.5510436994645639,0.07572111248662017,0.5671370061154652,,,,0.7621434998718275,0.13131952620761536,0.7621966956036459,0.4328736867529403,0.05519621584627283,0.4374490310330341,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_v2_kinetic_cc,12,0.3074045489108032,0.27438267582976306,0.4365996421480377,,,,0.5311560093672875,0.34077952734101613,0.6787172819305469,0.24113394064184981,0.21482595518557585,0.3525570150487892,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_delta_v2_lcc_minus_raw,12,-0.0027829757631805,0.04341946226043704,0.00444437524354115,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,kin_delta_kineticcc_minus_lcc,12,-0.24363915055376065,0.304136681499828,0.0,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v1_raw_error_1_minus,12,0.451521182483555,0.10243345561457588,0.4822474990380452,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v1_lcc_error_1_minus,12,0.44966986702901196,0.07650937018332012,0.4369268660256439,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v1_small50_error_1_minus,12,0.4514181051494858,0.09995696564521368,0.4778565017405917,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v1_small100_error_1_minus,12,0.4519385821232871,0.09659183256453731,0.47530576874923147,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v2_raw_error_1_minus,12,0.44617332477225563,0.10187250193669767,0.47122391182323425,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v2_lcc_error_1_minus,12,0.44895630053543617,0.07572111248662015,0.43286299388453464,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v2_small50_error_1_minus,12,0.4461145175369095,0.09926923610408346,0.4678177736483379,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
undersegmentation,v2_small100_error_1_minus,12,0.4469143006411825,0.0959001410052519,0.46528619735136423,,,,,,,,,,,,,82.64480612276397,133.84804388483408,25.10053555181887,,,,,,
volume_inflation_oversegmentation,v1_raw,60,0.3237785785207085,0.16506316925051895,0.35636739859781863,0.20435835884213907,0.11617407703312331,0.2168189490674084,0.21046733105444934,0.12007442279443507,0.2208355237755712,0.890740925177343,0.07926392313513064,0.9079763902228541,51.130958671047345,61.44514934877215,30.577139521359044,8.966234249466037,9.008324017214063,4.860790873384758,11.529531551340447,21.33709601397148,3.995672109820436,0.8209222448292183,0.14169766524250618,0.8433342246947391
volume_inflation_oversegmentation,v1_lcc,60,0.37395133714586315,0.17631402464559445,0.39659933863210506,0.2436482448707524,0.12890120377504424,0.2473853153126621,0.2525134033730514,0.13414236188909234,0.258227879446914,0.8902570513216118,0.07977113169582467,0.9070946290963098,40.915369019006064,42.63489661112259,24.78320021455389,8.966234249466037,9.008324017214063,4.860790873384758,8.710352378613777,15.08699649288214,3.1143973574704047,,,
volume_inflation_oversegmentation,v2_raw,60,0.32937851103614263,0.16578724167957593,0.3608120510110368,0.20853052383812182,0.11705840769875486,0.22011881748328035,0.21495040859534562,0.12105277672963462,0.2238994843811977,0.8888347117503133,0.07956484257057576,0.9066203150938118,50.21587808258797,59.9398466073687,29.296905032120883,8.966234249466037,9.008324017214063,4.860790873384758,11.109538184427203,20.28096023703906,3.8517200293290967,0.8152507110701944,0.1513730322294157,0.8530817407035749
volume_inflation_oversegmentation,v2_lcc,60,0.382665636096771,0.17518212768547317,0.419896894680983,0.25020061391903087,0.1283520381763295,0.2657573241460991,0.2595867537187762,0.13358989552351322,0.27448224563439605,0.8883168661857614,0.08006969859367695,0.9051623470214671,40.27057050090268,42.10111325243846,24.78342072895313,8.966234249466037,9.008324017214063,4.860790873384758,8.39132515381569,14.65130585255131,3.0863280106354853,,,
volume_inflation_oversegmentation,v1_small50,60,0.3326634364817361,0.1683921483351133,0.3656007800319815,0.21132674306459426,0.11946534097807322,0.22369773484211006,0.2178763536581991,0.12358351250784594,0.23023694936368638,0.8904821014163549,0.07947713934651517,0.9072935444168192,49.733661794066045,60.326859441100794,29.6801543638806,8.966234249466037,9.008324017214063,4.860790873384758,11.201089688892322,21.019494863536085,3.8420320914439996,,,
volume_inflation_oversegmentation,v1_small100,60,0.33547584733756414,0.1699518642423263,0.3668788975870074,0.2136453927207785,0.1211188407112107,0.2246575091278763,0.22035113460588113,0.1253167226291612,0.23172096768505318,0.8903310856801835,0.07971874740716721,0.9070946290963098,49.39951057316194,60.0883124532487,29.12409404156579,8.966234249466037,9.008324017214063,4.860790873384758,11.130673413395652,20.97762190352355,3.79427098394176,,,
volume_inflation_oversegmentation,v2_small50,60,0.3387142175320405,0.16917126396117102,0.37069390777376,0.21589039466157262,0.12043853792037328,0.22751724485292607,0.2228003821641722,0.12469004696879528,0.23285865894218166,0.8885346981485571,0.07978008650993176,0.9059374692877769,48.82237535453753,58.78615799163601,28.239275534063836,8.966234249466037,9.008324017214063,4.860790873384758,10.782741712562148,19.95955303787693,3.6542132230925892,,,
volume_inflation_oversegmentation,v2_small100,60,0.3416402066345445,0.17063382605133717,0.37397603052579076,0.21829621957375198,0.1220226248863983,0.2299977456199082,0.22536162503380977,0.12632985153552537,0.2354621854458097,0.8883836824123857,0.08001704235233474,0.9051623470214671,48.48405272659609,58.53727126229718,28.227245248264808,8.966234249466037,9.008324017214063,4.860790873384758,10.709990362010439,19.91469282738416,3.5853769644954765,,,
volume_inflation_oversegmentation,kin_v1_raw,60,0.3237785785207085,0.16506316925051895,0.35636739859781863,,,,0.21046733105444934,0.12007442279443507,0.2208355237755712,0.890740925177343,0.07926392313513064,0.9079763902228541,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_v1_lcc,60,0.37395133714586315,0.17631402464559445,0.39659933863210506,,,,0.2525134033730514,0.13414236188909234,0.258227879446914,0.8902570513216118,0.07977113169582467,0.9070946290963098,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_v2_raw,60,0.32937851103614263,0.16578724167957593,0.3608120510110368,,,,0.21495040859534562,0.12105277672963462,0.2238994843811977,0.8888347117503133,0.07956484257057576,0.9066203150938118,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_v2_lcc,60,0.382665636096771,0.17518212768547317,0.419896894680983,,,,0.2595867537187762,0.13358989552351322,0.27448224563439605,0.8883168661857614,0.08006969859367695,0.9051623470214671,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_v2_kinetic_cc,60,0.13322147766111897,0.22786702879547707,0.0,,,,0.10772851046470686,0.19007268460264654,0.0,0.25999515836102444,0.4182128224536103,0.0,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_delta_v2_lcc_minus_raw,60,0.05328712506062825,0.05020837075077058,0.03998531733981905,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,kin_delta_kineticcc_minus_lcc,60,-0.249444158435652,0.21510791314068753,-0.3058612400761055,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v1_raw_error_1_minus,60,0.6762214214792915,0.16506316925051895,0.6436326014021814,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v1_lcc_error_1_minus,60,0.6260486628541369,0.17631402464559445,0.6034006613678948,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v1_small50_error_1_minus,60,0.6673365635182639,0.1683921483351133,0.6343992199680184,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v1_small100_error_1_minus,60,0.6645241526624358,0.16995186424232628,0.6331211024129925,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v2_raw_error_1_minus,60,0.6706214889638571,0.1657872416795759,0.6391879489889631,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v2_lcc_error_1_minus,60,0.6173343639032289,0.17518212768547314,0.580103105319017,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v2_small50_error_1_minus,60,0.6612857824679595,0.16917126396117102,0.62930609222624,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
volume_inflation_oversegmentation,v2_small100_error_1_minus,60,0.6583597933654556,0.17063382605133717,0.6260239694742091,,,,,,,,,,,,,8.966234249466037,9.008324017214063,4.860790873384758,,,,,,
